event_date,campaign_id,track_id,listener_segment,country,impressions,streams,saves,playlist_adds,repeat_listeners,skips
2026-07-12,C010,T017,New listener,Mexico,1859,197,14,6,20,64
2026-07-12,C010,T017,Casual listener,US,4175,526,44,25,68,140
2026-07-12,C010,T017,Casual listener,Canada,1115,130,10,6,18,32
2026-07-12,C010,T017,Casual listener,Mexico,1172,138,11,6,20,36
2026-07-12,C010,T017,Existing fan,US,3988,587,67,38,124,115
2026-07-12,C010,T017,Existing fan,Canada,2320,324,39,20,75,58
2026-07-12,C010,T017,Existing fan,Mexico,1622,284,37,18,64,53
2026-07-12,C010,T017,Lapsed listener,US,2851,402,38,20,57,113
2026-07-12,C010,T017,Lapsed listener,Canada,1835,222,21,9,31,57
2026-07-12,C010,T017,Lapsed listener,Mexico,965,137,13,5,22,38
2026-07-13,C010,T017,New listener,US,4911,556,36,19,49,184
2026-07-13,C010,T017,New listener,Canada,1173,144,10,5,14,40
2026-07-13,C010,T017,New listener,Mexico,997,103,6,3,9,33
2026-07-13,C010,T017,Casual listener,US,5201,598,45,26,82,170
2026-07-13,C010,T017,Casual listener,Canada,1148,163,12,7,23,44
2026-07-13,C010,T017,Casual listener,Mexico,985,115,9,5,15,28
2026-07-13,C010,T017,Existing fan,US,6795,1066,130,75,223,224
2026-07-13,C010,T017,Existing fan,Canada,644,97,12,6,19,19
2026-07-13,C010,T017,Existing fan,Mexico,1584,278,35,16,58,58
2026-07-13,C010,T017,Lapsed listener,US,7781,983,83,43,167,240
2026-07-13,C010,T017,Lapsed listener,Canada,930,134,12,6,21,32
2026-07-13,C010,T017,Lapsed listener,Mexico,1252,157,14,7,26,42
2026-07-14,C010,T017,New listener,US,7019,823,60,30,84,242
2026-07-14,C010,T017,New listener,Canada,1893,229,15,9,19,75
2026-07-14,C010,T017,New listener,Mexico,1588,191,13,8,16,59
2026-07-14,C010,T017,Casual listener,US,4202,501,41,24,69,132
2026-07-14,C010,T017,Casual listener,Canada,2581,327,30,15,43,88
2026-07-14,C010,T017,Casual listener,Mexico,1292,173,14,8,26,44
2026-07-14,C010,T017,Existing fan,US,5232,889,110,58,195,180
2026-07-14,C010,T017,Existing fan,Canada,1783,300,35,20,62,53
2026-07-14,C010,T017,Existing fan,Mexico,2030,292,34,19,57,57
2026-07-14,C010,T017,Lapsed listener,US,4780,593,52,28,94,167
2026-07-14,C010,T017,Lapsed listener,Canada,2334,293,28,15,46,70
2026-07-14,C010,T017,Lapsed listener,Mexico,1132,164,13,8,25,44
2026-07-15,C010,T017,New listener,US,7212,915,61,37,84,264
2026-07-15,C010,T017,New listener,Canada,2346,252,15,10,24,82
2026-07-15,C010,T017,New listener,Mexico,1108,140,9,5,14,43
2026-07-15,C010,T017,Casual listener,US,3725,457,42,24,60,134
2026-07-15,C010,T017,Casual listener,Canada,1986,282,23,12,42,69
2026-07-15,C010,T017,Casual listener,Mexico,1175,160,14,7,23,44
2026-07-15,C010,T017,Existing fan,US,2416,342,41,20,77,70
2026-07-15,C010,T017,Existing fan,Canada,1398,215,24,13,46,40
2026-07-15,C010,T017,Existing fan,Mexico,1444,205,27,12,46,37
2026-07-15,C010,T017,Lapsed listener,US,7434,1121,94,52,182,305
2026-07-15,C010,T017,Lapsed listener,Canada,637,89,8,4,14,23
2026-07-15,C010,T017,Lapsed listener,Mexico,1124,159,13,7,26,40
2026-07-16,C010,T017,New listener,US,2373,302,21,12,30,100
2026-07-16,C010,T017,New listener,Canada,713,80,5,2,7,24
2026-07-16,C010,T017,New listener,Mexico,1757,217,13,7,22,67
2026-07-16,C010,T017,Casual listener,US,7325,1034,83,53,143,293
2026-07-16,C010,T017,Casual listener,Canada,1960,249,21,13,32,70
2026-07-16,C010,T017,Casual listener,Mexico,1203,171,14,8,24,44
2026-07-16,C010,T017,Existing fan,US,5055,720,82,50,145,141
2026-07-16,C010,T017,Existing fan,Canada,2465,384,45,27,86,75
2026-07-16,C010,T017,Existing fan,Mexico,2071,354,43,23,81,67
2026-07-16,C010,T017,Lapsed listener,US,7349,907,87,44,130,216
2026-07-16,C010,T017,Lapsed listener,Canada,1342,176,16,9,27,44
2026-07-16,C010,T017,Lapsed listener,Mexico,584,76,7,3,12,19
2026-07-17,C010,T017,New listener,US,5281,663,45,26,65,183
2026-07-17,C010,T017,New listener,Canada,2314,249,16,9,22,74
2026-07-17,C010,T017,New listener,Mexico,537,66,4,2,6,19
2026-07-17,C010,T017,Casual listener,US,3919,481,43,22,69,134
2026-07-17,C010,T017,Casual listener,Canada,1060,127,11,6,16,33
2026-07-17,C010,T017,Casual listener,Mexico,1351,187,14,9,23,49
2026-07-17,C010,T017,Existing fan,US,6548,1096,145,68,248,198
2026-07-17,C010,T017,Existing fan,Canada,843,137,16,8,27,26
2026-07-17,C010,T017,Existing fan,Mexico,1138,195,24,12,40,37
2026-07-17,C010,T017,Lapsed listener,US,3107,470,41,20,74,131
2026-07-17,C010,T017,Lapsed listener,Canada,2294,297,27,13,47,70
2026-07-17,C010,T017,Lapsed listener,Mexico,702,86,7,4,13,21
2026-07-18,C010,T017,New listener,US,4605,542,35,22,47,180
2026-07-18,C010,T017,New listener,Canada,1427,171,12,6,15,55
2026-07-18,C010,T017,New listener,Mexico,1057,124,8,4,11,40
2026-07-18,C010,T017,Casual listener,US,3538,431,34,21,56,106
2026-07-18,C010,T017,Casual listener,Canada,1277,184,16,8,25,50
2026-07-18,C010,T017,Casual listener,Mexico,1851,222,17,10,30,61
2026-07-18,C010,T017,Existing fan,US,5018,841,109,60,189,157
2026-07-18,C010,T017,Existing fan,Canada,1655,253,34,15,54,45
2026-07-18,C010,T017,Existing fan,Mexico,782,118,15,8,26,23
2026-07-18,C010,T017,Lapsed listener,US,2461,374,35,17,58,93
2026-07-18,C010,T017,Lapsed listener,Canada,2355,300,26,14,51,82
2026-07-18,C010,T017,Lapsed listener,Mexico,1003,135,12,5,21,34
2026-07-19,C010,T017,New listener,US,5287,553,40,19,52,174
2026-07-19,C010,T017,New listener,Canada,1540,178,12,6,16,59
2026-07-19,C010,T017,New listener,Mexico,1097,130,9,5,12,39
2026-07-19,C010,T017,Casual listener,US,2701,391,31,18,54,110
2026-07-19,C010,T017,Casual listener,Canada,1490,181,16,8,24,52
2026-07-19,C010,T017,Casual listener,Mexico,1840,228,17,11,32,60
2026-07-19,C010,T017,Existing fan,US,2584,436,49,26,91,79
2026-07-19,C010,T017,Existing fan,Canada,1096,163,20,11,32,29
2026-07-19,C010,T017,Existing fan,Mexico,1620,270,32,16,56,55
2026-07-19,C010,T017,Lapsed listener,US,4870,712,62,33,119,172
2026-07-19,C010,T017,Lapsed listener,Canada,1434,188,17,9,29,45
2026-07-19,C010,T017,Lapsed listener,Mexico,1397,176,15,8,25,45
2026-07-20,C010,T017,New listener,US,2296,269,16,10,28,74
2026-07-20,C010,T017,New listener,Canada,1566,165,9,6,14,48
2026-07-20,C010,T017,New listener,Mexico,1135,117,8,4,11,39
2026-07-20,C010,T017,Casual listener,US,3079,412,34,20,62,103
2026-07-20,C010,T017,Casual listener,Canada,951,126,10,6,18,36
2026-07-20,C010,T017,Casual listener,Mexico,836,108,9,5,15,32
2026-07-20,C010,T017,Existing fan,US,2513,427,51,26,87,78
2026-07-20,C010,T017,Existing fan,Canada,1976,287,32,17,56,57
2026-07-20,C010,T017,Existing fan,Mexico,1207,211,28,13,43,41
2026-07-20,C010,T017,Lapsed listener,US,2481,351,29,15,51,99
2026-07-20,C010,T017,Lapsed listener,Canada,1898,239,21,11,40,67
2026-07-20,C010,T017,Lapsed listener,Mexico,1796,221,20,10,33,57
2026-07-21,C010,T017,New listener,US,6099,747,49,30,73,218
2026-07-21,C010,T017,New listener,Canada,871,100,6,4,9,30
2026-07-21,C010,T017,New listener,Mexico,597,69,4,2,6,20
2026-07-21,C010,T017,Casual listener,US,5476,794,71,40,114,217
2026-07-21,C010,T017,Casual listener,Canada,614,73,5,3,10,20
2026-07-21,C010,T017,Casual listener,Mexico,802,107,9,5,13,28
2026-07-21,C010,T017,Existing fan,US,2987,456,57,31,100,88
2026-07-21,C010,T017,Existing fan,Canada,1891,301,35,19,66,63
2026-07-21,C010,T017,Existing fan,Mexico,634,99,11,6,20,20
2026-07-21,C010,T017,Lapsed listener,US,5457,691,64,29,117,168
2026-07-21,C010,T017,Lapsed listener,Canada,818,122,9,5,20,33
2026-07-21,C010,T017,Lapsed listener,Mexico,811,123,11,5,20,28
2026-07-22,C010,T017,New listener,US,2537,303,20,11,31,95
2026-07-22,C010,T017,New listener,Canada,1309,142,10,5,12,45
2026-07-22,C010,T017,New listener,Mexico,1310,164,10,6,14,52
2026-07-22,C010,T017,Casual listener,US,3411,453,39,21,65,122
2026-07-22,C010,T017,Casual listener,Canada,1078,125,9,5,18,31
2026-07-22,C010,T017,Casual listener,Mexico,1575,195,18,9,27,57
2026-07-22,C010,T017,Existing fan,US,4543,682,81,47,137,140
2026-07-22,C010,T017,Existing fan,Canada,1535,261,35,18,56,51
2026-07-22,C010,T017,Existing fan,Mexico,678,107,12,6,20,19
2026-07-22,C010,T017,Lapsed listener,US,4463,562,53,28,83,149
2026-07-22,C010,T017,Lapsed listener,Canada,1650,237,21,11,38,61
2026-07-22,C010,T017,Lapsed listener,Mexico,814,118,11,5,16,28
2026-07-23,C010,T017,New listener,US,3295,423,27,15,41,126
2026-07-23,C010,T017,New listener,Canada,868,112,7,4,10,33
2026-07-23,C010,T017,New listener,Mexico,1322,136,8,5,13,39
2026-07-23,C010,T017,Casual listener,US,2613,310,28,13,44,83
2026-07-23,C010,T017,Casual listener,Canada,1852,212,18,10,28,52
2026-07-23,C010,T017,Casual listener,Mexico,610,82,6,3,10,21
2026-07-23,C010,T017,Existing fan,US,5696,819,96,55,176,147
2026-07-23,C010,T017,Existing fan,Canada,1702,297,38,18,64,57
2026-07-23,C010,T017,Existing fan,Mexico,894,147,18,9,34,28
2026-07-23,C010,T017,Lapsed listener,US,2553,344,33,15,51,93
2026-07-23,C010,T017,Lapsed listener,Canada,1475,225,21,10,31,61
2026-07-23,C010,T017,Lapsed listener,Mexico,695,84,7,4,14,23
2026-07-24,C010,T017,New listener,US,2275,287,18,12,26,86
2026-07-24,C010,T017,New listener,Canada,1595,183,11,6,16,54
2026-07-24,C010,T017,New listener,Mexico,1474,160,10,5,14,52
2026-07-24,C010,T017,Casual listener,US,4036,574,49,29,78,161
2026-07-24,C010,T017,Casual listener,Canada,995,125,10,6,17,36
2026-07-24,C010,T017,Casual listener,Mexico,1230,142,11,6,18,37
2026-07-24,C010,T017,Existing fan,US,5173,805,109,47,160,160
2026-07-24,C010,T017,Existing fan,Canada,892,133,17,8,26,25
2026-07-24,C010,T017,Existing fan,Mexico,787,114,13,7,25,23
2026-07-24,C010,T017,Lapsed listener,US,4945,644,63,31,105,179
2026-07-24,C010,T017,Lapsed listener,Canada,703,102,8,4,17,24
2026-07-24,C010,T017,Lapsed listener,Mexico,564,73,7,3,10,17
2026-07-25,C010,T017,New listener,US,1789,202,14,7,20,61
2026-07-25,C010,T017,New listener,Canada,875,97,5,3,9,27
2026-07-25,C010,T017,New listener,Mexico,1203,127,9,4,12,39
2026-07-25,C010,T017,Casual listener,US,3335,452,41,24,64,114
2026-07-25,C010,T017,Casual listener,Canada,1533,179,13,9,24,48
2026-07-25,C010,T017,Casual listener,Mexico,408,54,5,2,7,14
2026-07-25,C010,T017,Existing fan,US,4528,784,106,56,168,165
2026-07-25,C010,T017,Existing fan,Canada,654,113,12,6,23,21
2026-07-25,C010,T017,Existing fan,Mexico,668,95,12,6,18,19
2026-07-25,C010,T017,Lapsed listener,US,3415,489,48,21,78,134
2026-07-25,C010,T017,Lapsed listener,Canada,486,68,6,3,10,16
2026-07-25,C010,T017,Lapsed listener,Mexico,1400,180,16,9,28,50
2026-07-26,C010,T017,New listener,US,1644,198,13,7,20,58
2026-07-26,C010,T017,New listener,Canada,1084,134,9,5,11,41
2026-07-26,C010,T017,New listener,Mexico,614,78,5,2,7,22
2026-07-26,C010,T017,Casual listener,US,2676,381,31,16,54,108
2026-07-26,C010,T017,Casual listener,Canada,1233,154,13,8,21,43
2026-07-26,C010,T017,Casual listener,Mexico,617,88,7,4,12,22
2026-07-26,C010,T017,Existing fan,US,4425,771,88,52,157,151
2026-07-26,C010,T017,Existing fan,Canada,704,98,11,6,19,18
2026-07-26,C010,T017,Existing fan,Mexico,485,70,9,4,15,12
2026-07-26,C010,T017,Lapsed listener,US,1374,197,17,10,28,51
2026-07-26,C010,T017,Lapsed listener,Canada,1530,215,18,10,34,50
2026-07-26,C010,T017,Lapsed listener,Mexico,630,79,7,3,11,22
2026-07-27,C010,T017,New listener,US,1272,146,10,5,14,43
2026-07-27,C010,T017,New listener,Canada,1649,178,12,7,16,56
2026-07-27,C010,T017,New listener,Mexico,1243,137,9,5,11,39
2026-07-27,C010,T017,Casual listener,US,1289,150,13,6,22,41
2026-07-27,C010,T017,Casual listener,Canada,862,117,10,5,15,30
2026-07-27,C010,T017,Casual listener,Mexico,783,93,8,4,13,25
2026-07-27,C010,T017,Existing fan,US,3190,471,55,29,94,83
2026-07-27,C010,T017,Existing fan,Canada,1006,150,17,8,31,31
2026-07-27,C010,T017,Existing fan,Mexico,464,75,9,4,16,15
2026-07-27,C010,T017,Lapsed listener,US,1328,201,18,9,33,56
2026-07-27,C010,T017,Lapsed listener,Canada,1825,259,21,11,43,66
2026-07-27,C010,T017,Lapsed listener,Mexico,1264,166,14,7,26,45
2026-06-28,C011,T021,New listener,US,7113,517,23,15,36,200
2026-06-28,C011,T021,New listener,Canada,3448,243,12,7,16,99
2026-06-28,C011,T021,New listener,Mexico,2919,230,12,7,15,96
2026-06-28,C011,T021,Casual listener,US,5750,444,25,18,47,144
2026-06-28,C011,T021,Casual listener,Canada,4564,400,23,14,41,133
2026-06-28,C011,T021,Casual listener,Mexico,1845,129,7,4,14,45
2026-06-28,C011,T021,Existing fan,US,7106,635,60,33,99,170
2026-06-28,C011,T021,Existing fan,Canada,3943,424,35,24,61,102
2026-06-28,C011,T021,Existing fan,Mexico,3196,316,27,16,49,74
2026-06-28,C011,T021,Lapsed listener,US,11654,856,55,30,102,294
2026-06-28,C011,T021,Lapsed listener,Canada,3600,307,21,11,34,99
2026-06-28,C011,T021,Lapsed listener,Mexico,1507,121,8,4,13,39
2026-06-29,C011,T021,New listener,US,6554,517,26,17,39,207
2026-06-29,C011,T021,New listener,Canada,3743,285,14,8,19,104
2026-06-29,C011,T021,New listener,Mexico,1450,114,5,3,8,46
2026-06-29,C011,T021,Casual listener,US,13235,982,66,38,100,309
2026-06-29,C011,T021,Casual listener,Canada,3940,340,21,12,33,119
2026-06-29,C011,T021,Casual listener,Mexico,3019,245,16,10,24,84
2026-06-29,C011,T021,Existing fan,US,6283,649,57,31,109,148
2026-06-29,C011,T021,Existing fan,Canada,2439,220,18,11,35,55
2026-06-29,C011,T021,Existing fan,Mexico,2131,228,21,11,38,53
2026-06-29,C011,T021,Lapsed listener,US,6199,572,39,20,69,198
2026-06-29,C011,T021,Lapsed listener,Canada,2145,179,12,6,20,61
2026-06-29,C011,T021,Lapsed listener,Mexico,907,71,4,2,7,24
2026-06-30,C011,T021,New listener,US,9748,624,30,20,41,250
2026-06-30,C011,T021,New listener,Canada,4048,264,12,7,20,102
2026-06-30,C011,T021,New listener,Mexico,1719,128,6,3,8,54
2026-06-30,C011,T021,Casual listener,US,4951,350,21,13,33,130
2026-06-30,C011,T021,Casual listener,Canada,3060,245,15,9,24,82
2026-06-30,C011,T021,Casual listener,Mexico,982,80,4,3,7,27
2026-06-30,C011,T021,Existing fan,US,5079,490,49,24,71,114
2026-06-30,C011,T021,Existing fan,Canada,2292,199,17,10,28,48
2026-06-30,C011,T021,Existing fan,Mexico,1140,110,10,5,17,27
2026-06-30,C011,T021,Lapsed listener,US,5451,458,28,16,49,159
2026-06-30,C011,T021,Lapsed listener,Canada,2433,189,11,7,19,64
2026-06-30,C011,T021,Lapsed listener,Mexico,1844,152,9,6,19,54
2026-07-01,C011,T021,New listener,US,4995,356,16,11,26,125
2026-07-01,C011,T021,New listener,Canada,2503,178,9,5,12,63
2026-07-01,C011,T021,New listener,Mexico,3370,213,9,6,14,76
2026-07-01,C011,T021,Casual listener,US,8586,681,45,26,65,214
2026-07-01,C011,T021,Casual listener,Canada,2460,183,11,7,20,67
2026-07-01,C011,T021,Casual listener,Mexico,1916,145,8,5,13,48
2026-07-01,C011,T021,Existing fan,US,3301,314,31,17,52,74
2026-07-01,C011,T021,Existing fan,Canada,1566,134,13,7,22,31
2026-07-01,C011,T021,Existing fan,Mexico,3285,335,29,18,49,85
2026-07-01,C011,T021,Lapsed listener,US,7578,609,37,23,72,217
2026-07-01,C011,T021,Lapsed listener,Canada,2306,178,10,6,22,63
2026-07-01,C011,T021,Lapsed listener,Mexico,1698,141,9,5,16,45
2026-07-02,C011,T021,New listener,US,5242,411,20,12,30,166
2026-07-02,C011,T021,New listener,Canada,2208,141,6,3,9,50
2026-07-02,C011,T021,New listener,Mexico,818,64,3,1,4,25
2026-07-02,C011,T021,Casual listener,US,5156,369,22,14,41,135
2026-07-02,C011,T021,Casual listener,Canada,2845,202,12,7,21,76
2026-07-02,C011,T021,Casual listener,Mexico,2044,148,9,6,16,55
2026-07-02,C011,T021,Existing fan,US,4566,485,47,26,69,132
2026-07-02,C011,T021,Existing fan,Canada,3375,300,25,16,47,81
2026-07-02,C011,T021,Existing fan,Mexico,3121,285,23,15,41,74
2026-07-02,C011,T021,Lapsed listener,US,6000,447,31,15,52,158
2026-07-02,C011,T021,Lapsed listener,Canada,3047,233,14,9,28,84
2026-07-02,C011,T021,Lapsed listener,Mexico,1955,170,11,6,18,58
2026-07-03,C011,T021,New listener,US,5400,360,17,10,26,151
2026-07-03,C011,T021,New listener,Canada,3060,221,11,7,16,90
2026-07-03,C011,T021,New listener,Mexico,1913,131,6,4,9,47
2026-07-03,C011,T021,Casual listener,US,8067,673,42,25,71,230
2026-07-03,C011,T021,Casual listener,Canada,3777,292,18,11,28,108
2026-07-03,C011,T021,Casual listener,Mexico,2761,228,14,9,21,75
2026-07-03,C011,T021,Existing fan,US,4667,433,39,22,71,116
2026-07-03,C011,T021,Existing fan,Canada,1718,181,16,10,31,42
2026-07-03,C011,T021,Existing fan,Mexico,2137,208,20,10,34,48
2026-07-03,C011,T021,Lapsed listener,US,5660,507,33,20,63,184
2026-07-03,C011,T021,Lapsed listener,Canada,3597,266,16,9,33,91
2026-07-03,C011,T021,Lapsed listener,Mexico,1417,124,8,5,14,39
2026-07-04,C011,T021,New listener,US,7831,565,27,18,39,224
2026-07-04,C011,T021,New listener,Canada,2828,210,11,6,15,76
2026-07-04,C011,T021,New listener,Mexico,1463,109,5,3,8,42
2026-07-04,C011,T021,Casual listener,US,3592,297,18,12,29,97
2026-07-04,C011,T021,Casual listener,Canada,1338,117,6,4,11,38
2026-07-04,C011,T021,Casual listener,Mexico,1002,71,4,2,7,25
2026-07-04,C011,T021,Existing fan,US,2724,275,24,14,40,68
2026-07-04,C011,T021,Existing fan,Canada,3697,393,37,21,64,108
2026-07-04,C011,T021,Existing fan,Mexico,2691,248,20,13,42,60
2026-07-04,C011,T021,Lapsed listener,US,10162,900,59,35,113,325
2026-07-04,C011,T021,Lapsed listener,Canada,3222,299,19,12,36,90
2026-07-04,C011,T021,Lapsed listener,Mexico,1715,144,8,5,17,51
2026-07-05,C011,T021,New listener,US,8683,601,28,18,42,226
2026-07-05,C011,T021,New listener,Canada,3406,259,13,7,18,91
2026-07-05,C011,T021,New listener,Mexico,1187,86,4,2,6,30
2026-07-05,C011,T021,Casual listener,US,4960,389,25,14,43,139
2026-07-05,C011,T021,Casual listener,Canada,1073,79,4,3,7,27
2026-07-05,C011,T021,Casual listener,Mexico,1318,92,5,3,9,35
2026-07-05,C011,T021,Existing fan,US,3539,317,29,15,52,84
2026-07-05,C011,T021,Existing fan,Canada,1665,171,14,8,26,44
2026-07-05,C011,T021,Existing fan,Mexico,2579,233,21,12,39,53
2026-07-05,C011,T021,Lapsed listener,US,4388,332,24,13,35,110
2026-07-05,C011,T021,Lapsed listener,Canada,2838,208,14,8,24,63
2026-07-05,C011,T021,Lapsed listener,Mexico,2504,185,12,7,19,56
2026-07-06,C011,T021,New listener,US,7126,505,25,14,38,183
2026-07-06,C011,T021,New listener,Canada,928,60,3,1,4,25
2026-07-06,C011,T021,New listener,Mexico,2053,148,7,5,10,58
2026-07-06,C011,T021,Casual listener,US,3940,316,18,11,30,114
2026-07-06,C011,T021,Casual listener,Canada,870,66,4,2,6,21
2026-07-06,C011,T021,Casual listener,Mexico,2633,184,12,6,20,68
2026-07-06,C011,T021,Existing fan,US,5227,467,43,24,67,114
2026-07-06,C011,T021,Existing fan,Canada,3246,340,28,18,57,79
2026-07-06,C011,T021,Existing fan,Mexico,926,89,9,4,13,22
2026-07-06,C011,T021,Lapsed listener,US,7863,707,46,25,78,213
2026-07-06,C011,T021,Lapsed listener,Canada,2755,204,13,7,22,70
2026-07-06,C011,T021,Lapsed listener,Mexico,2054,166,11,6,20,50
2026-07-07,C011,T021,New listener,US,8840,689,35,22,45,274
2026-07-07,C011,T021,New listener,Canada,2042,145,6,4,10,57
2026-07-07,C011,T021,New listener,Mexico,1174,89,4,2,6,35
2026-07-07,C011,T021,Casual listener,US,6694,505,32,19,50,192
2026-07-07,C011,T021,Casual listener,Canada,3013,238,15,9,24,84
2026-07-07,C011,T021,Casual listener,Mexico,2816,228,15,8,22,82
2026-07-07,C011,T021,Existing fan,US,6707,653,62,31,105,178
2026-07-07,C011,T021,Existing fan,Canada,2048,202,17,11,30,48
2026-07-07,C011,T021,Existing fan,Mexico,1337,124,11,6,19,30
2026-07-07,C011,T021,Lapsed listener,US,5703,485,33,17,57,170
2026-07-07,C011,T021,Lapsed listener,Canada,2074,159,11,6,18,49
2026-07-07,C011,T021,Lapsed listener,Mexico,2307,195,12,7,24,66
2026-07-08,C011,T021,New listener,US,4807,350,17,10,26,145
2026-07-08,C011,T021,New listener,Canada,2345,157,7,4,11,61
2026-07-08,C011,T021,New listener,Mexico,1140,76,3,2,5,30
2026-07-08,C011,T021,Casual listener,US,7123,497,29,21,55,171
2026-07-08,C011,T021,Casual listener,Canada,3084,249,15,9,24,79
2026-07-08,C011,T021,Casual listener,Mexico,2114,172,10,6,17,57
2026-07-08,C011,T021,Existing fan,US,3990,356,32,19,51,95
2026-07-08,C011,T021,Existing fan,Canada,1935,169,15,8,24,44
2026-07-08,C011,T021,Existing fan,Mexico,2099,188,18,10,26,45
2026-07-08,C011,T021,Lapsed listener,US,5690,448,28,16,53,156
2026-07-08,C011,T021,Lapsed listener,Canada,3092,248,15,8,29,86
2026-07-08,C011,T021,Lapsed listener,Mexico,1228,109,7,3,13,39
2026-07-09,C011,T021,New listener,US,3285,238,12,8,17,86
2026-07-09,C011,T021,New listener,Canada,1748,135,6,4,8,49
2026-07-09,C011,T021,New listener,Mexico,1353,91,4,2,6,38
2026-07-09,C011,T021,Casual listener,US,6826,533,31,22,53,183
2026-07-09,C011,T021,Casual listener,Canada,1358,113,6,4,11,39
2026-07-09,C011,T021,Casual listener,Mexico,1525,112,7,4,12,37
2026-07-09,C011,T021,Existing fan,US,2441,235,22,13,37,57
2026-07-09,C011,T021,Existing fan,Canada,1060,104,10,5,17,24
2026-07-09,C011,T021,Existing fan,Mexico,1668,155,13,8,26,38
2026-07-09,C011,T021,Lapsed listener,US,7821,722,50,28,86,218
2026-07-09,C011,T021,Lapsed listener,Canada,835,67,4,2,7,23
2026-07-09,C011,T021,Lapsed listener,Mexico,2037,152,9,5,17,55
2026-07-10,C011,T021,New listener,US,7687,503,23,15,35,197
2026-07-10,C011,T021,New listener,Canada,1496,115,6,3,8,41
2026-07-10,C011,T021,New listener,Mexico,1111,71,3,1,4,30
2026-07-10,C011,T021,Casual listener,US,7390,536,31,20,59,175
2026-07-10,C011,T021,Casual listener,Canada,2340,177,11,6,16,56
2026-07-10,C011,T021,Casual listener,Mexico,1167,87,5,3,8,27
2026-07-10,C011,T021,Existing fan,US,4396,435,36,24,65,115
2026-07-10,C011,T021,Existing fan,Canada,2832,249,22,13,41,58
2026-07-10,C011,T021,Existing fan,Mexico,1203,109,9,6,18,27
2026-07-10,C011,T021,Lapsed listener,US,2367,196,14,7,21,64
2026-07-10,C011,T021,Lapsed listener,Canada,1245,97,6,3,11,31
2026-07-10,C011,T021,Lapsed listener,Mexico,2075,159,9,5,19,55
2026-07-11,C011,T021,New listener,US,2819,224,10,6,16,87
2026-07-11,C011,T021,New listener,Canada,2214,159,8,5,11,63
2026-07-11,C011,T021,New listener,Mexico,2217,152,7,4,11,62
2026-07-11,C011,T021,Casual listener,US,7963,697,41,29,66,220
2026-07-11,C011,T021,Casual listener,Canada,982,79,4,2,8,27
2026-07-11,C011,T021,Casual listener,Mexico,1763,132,7,5,14,43
2026-07-11,C011,T021,Existing fan,US,3721,355,33,19,52,94
2026-07-11,C011,T021,Existing fan,Canada,2220,201,16,10,31,50
2026-07-11,C011,T021,Existing fan,Mexico,2049,208,18,10,30,57
2026-07-11,C011,T021,Lapsed listener,US,4829,444,32,18,49,134
2026-07-11,C011,T021,Lapsed listener,Canada,2483,226,16,9,24,71
2026-07-11,C011,T021,Lapsed listener,Mexico,2195,184,11,7,22,55
2026-07-12,C011,T021,New listener,US,5627,371,19,10,28,134
2026-07-12,C011,T021,New listener,Canada,2769,186,8,5,13,65
2026-07-12,C011,T021,New listener,Mexico,1796,122,6,3,8,46
2026-07-12,C011,T021,Casual listener,US,7657,619,42,25,62,216
2026-07-12,C011,T021,Casual listener,Canada,2718,227,14,8,25,86
2026-07-12,C011,T021,Casual listener,Mexico,1717,130,8,5,13,42
2026-07-12,C011,T021,Existing fan,US,4149,361,32,18,51,87
2026-07-12,C011,T021,Existing fan,Canada,1175,105,9,5,17,24
2026-07-12,C011,T021,Existing fan,Mexico,2236,219,22,10,38,51
2026-07-12,C011,T021,Lapsed listener,US,2411,189,12,6,21,68
2026-07-12,C011,T021,Lapsed listener,Canada,2515,189,13,7,21,65
2026-07-12,C011,T021,Lapsed listener,Mexico,1700,153,11,5,18,54
2026-07-13,C011,T021,New listener,US,5455,401,19,11,29,163
2026-07-13,C011,T021,New listener,Canada,2538,188,9,6,12,78
2026-07-13,C011,T021,New listener,Mexico,1834,130,6,4,9,53
2026-07-13,C011,T021,Casual listener,US,6242,441,28,18,43,163
2026-07-13,C011,T021,Casual listener,Canada,2664,197,13,8,19,74
2026-07-13,C011,T021,Casual listener,Mexico,837,69,4,2,6,24
2026-07-13,C011,T021,Existing fan,US,5120,445,38,23,76,102
2026-07-13,C011,T021,Existing fan,Canada,1794,191,16,9,29,47
2026-07-13,C011,T021,Existing fan,Mexico,635,58,5,2,9,16
2026-07-13,C011,T021,Lapsed listener,US,6152,522,34,21,58,176
2026-07-13,C011,T021,Lapsed listener,Canada,1256,100,6,3,12,30
2026-07-13,C011,T021,Lapsed listener,Mexico,789,70,4,2,8,21
2026-07-14,C011,T021,New listener,US,3455,275,12,7,18,117
2026-07-14,C011,T021,New listener,Canada,1928,143,7,4,10,51
2026-07-14,C011,T021,New listener,Mexico,1005,78,3,2,5,33
2026-07-14,C011,T021,Casual listener,US,1890,161,9,5,16,61
2026-07-14,C011,T021,Casual listener,Canada,1019,76,4,3,7,27
2026-07-14,C011,T021,Casual listener,Mexico,929,65,4,2,6,23
2026-07-14,C011,T021,Existing fan,US,2880,278,24,14,43,67
2026-07-14,C011,T021,Existing fan,Canada,1213,122,12,6,19,29
2026-07-14,C011,T021,Existing fan,Mexico,1687,159,16,8,26,41
2026-07-14,C011,T021,Lapsed listener,US,4060,316,19,11,33,106
